tracking_id,shipping_ref,carrier_name,expected_date,delivery_date,status_code,weight_kg,destination_zip
TRK-gW91770556,SH-aGO-788713,Marshall Ltd Logistics,10/20/2025,10/20/2025,4,8.8,23750
TRK-zz92320263,SH-czT-839720,Jordan-Carter Logistics,10/16/2024,10/17/2024,4,2.4,11287
TRK-wy78535930,SH-tGX-898657,"Harris, Adams and Martin Logistics",12/19/2024,12/20/2024,4,6.1,00773
TRK-LF23679749,SH-KSV-367061,Johnson-Griffin Logistics,06/10/2025,06/10/2025,4,19.7,74056
TRK-th23332749,SH-ZUt-500381,Johnson-Griffin Logistics,04/05/2025,04/08/2025,4,1.3,23536
TRK-Jv96647719,SH-wne-438801,"Harris, Adams and Martin Logistics",08/01/2025,08/01/2025,4,49.7,70197
TRK-zs29937962,SH-Qmt-005835,Jordan-Carter Logistics,12/23/2024,12/22/2024,4,15.9,39767
TRK-nr55604447,SH-ere-842556,Woodard-Guzman Logistics,12/08/2024,12/08/2024,4,31.3,19975
TRK-SI05679552,SH-bgX-784376,Johnson-Griffin Logistics,04/12/2026,04/12/2026,4,20.6,10810
TRK-GY01144322,SH-hSy-325798,Jordan-Carter Logistics,05/05/2025,05/05/2025,4,21.5,98537
TRK-qN20437246,SH-mWR-352469,"Harris, Adams and Martin Logistics",06/16/2025,06/19/2025,4,21.3,71663
TRK-sE74721372,SH-qVZ-425990,Woodard-Guzman Logistics,02/15/2025,02/20/2025,4,29.1,55620
TRK-tt26806799,SH-KGf-193958,Jordan-Carter Logistics,09/09/2025,09/10/2025,4,16.5,17976
TRK-Ts31132409,SH-YxF-843244,"Johnson, Davies and Cortez Logistics",09/04/2025,,6,0.9,24051
TRK-sz15051807,SH-Oek-342595,Kramer and Sons Logistics,09/16/2025,09/15/2025,4,35.4,28719
TRK-GC19166612,SH-WTo-869529,Woodard-Guzman Logistics,02/19/2026,02/19/2026,4,22.2,61666
TRK-aX68921190,SH-IyJ-821062,Marshall Ltd Logistics,01/08/2026,01/07/2026,4,49.8,56045
TRK-rP67058856,SH-vMc-210073,Jordan-Carter Logistics,11/14/2025,11/19/2025,4,32.6,80299
TRK-nm30942889,SH-YqG-570441,Jordan-Carter Logistics,11/30/2025,11/29/2025,4,15.5,03227
TRK-yz58756388,SH-uGH-430259,Woodard-Guzman Logistics,07/31/2024,07/30/2024,4,34.9,10190
TRK-lN61864408,SH-Frk-573939,Jordan-Carter Logistics,05/24/2025,05/24/2025,4,40.4,81444
TRK-ev80572522,SH-iQz-608550,"Johnson, Davies and Cortez Logistics",07/15/2025,07/17/2025,4,2.6,75668
TRK-wI79653464,SH-nYK-991435,Jordan-Carter Logistics,12/07/2025,12/12/2025,4,46.6,96535
TRK-zj15705802,SH-kaE-956917,Jordan-Carter Logistics,12/03/2025,12/03/2025,4,38.0,52700
TRK-Kn58494876,SH-YnE-679889,"Johnson, Davies and Cortez Logistics",05/25/2024,05/30/2024,4,43.8,11648
TRK-mj70988445,SH-EmD-301527,"Harris, Adams and Martin Logistics",08/27/2024,08/30/2024,4,39.4,25596
TRK-yy48733504,SH-IFI-811844,"Johnson, Davies and Cortez Logistics",11/05/2024,11/06/2024,4,36.5,94585
TRK-Ld40489869,SH-ssd-052918,"Harris, Adams and Martin Logistics",06/11/2025,06/11/2025,4,44.5,31510
TRK-OK85267070,SH-Gju-025587,"Griffin, Brown and Lawrence Logistics",05/31/2025,05/30/2025,4,49.1,11681
TRK-cX85771411,SH-Zbo-313022,"Harris, Adams and Martin Logistics",12/30/2025,01/02/2026,4,49.9,18273
TRK-pJ54183774,SH-mRR-354053,Jordan-Carter Logistics,03/09/2025,03/09/2025,4,24.0,53103
TRK-NG97518380,SH-UxQ-016478,Jordan-Carter Logistics,10/12/2024,10/13/2024,4,14.2,30967
TRK-gG50774458,SH-NIy-093371,Marshall Ltd Logistics,09/06/2025,09/06/2025,4,12.6,31963
TRK-uw59852500,SH-zuq-510214,"Harris, Adams and Martin Logistics",12/24/2024,,6,35.7,86773
TRK-ES73460831,SH-wkR-322061,Johnson-Griffin Logistics,06/24/2024,,5,10.0,65220
TRK-aT50546868,SH-TCK-917798,Marshall Ltd Logistics,04/29/2024,04/29/2024,4,35.8,86159
TRK-ma03033763,SH-iuc-470062,Kramer and Sons Logistics,11/20/2024,11/20/2024,4,22.1,31709
TRK-bW56639741,SH-RsZ-775917,Kramer and Sons Logistics,05/31/2024,,6,14.7,23412
TRK-Qf35043432,SH-bSt-923936,"Johnson, Davies and Cortez Logistics",06/21/2025,06/23/2025,4,32.6,50316
TRK-nm55297354,SH-dUw-707066,Jordan-Carter Logistics,07/26/2025,07/31/2025,4,37.8,86448
TRK-pV23477655,SH-YYJ-652739,Woodard-Guzman Logistics,04/13/2025,04/13/2025,4,18.3,41788
TRK-ss27460530,SH-kif-112598,"Griffin, Brown and Lawrence Logistics",10/17/2024,10/16/2024,4,16.6,27551
TRK-td37619755,SH-jRs-987016,"Griffin, Brown and Lawrence Logistics",04/15/2025,,5,25.1,66903
TRK-dl26785735,SH-Fap-169613,"Griffin, Brown and Lawrence Logistics",10/28/2024,11/02/2024,4,1.8,88105
TRK-jT99045587,SH-ohu-849785,Woodard-Guzman Logistics,10/27/2024,10/28/2024,4,12.7,51051
TRK-YB18620407,SH-MTh-274393,"Harris, Adams and Martin Logistics",11/14/2025,11/15/2025,4,18.9,76826
TRK-wi47232102,SH-rIb-165459,Johnson-Griffin Logistics,12/22/2025,12/22/2025,4,42.1,75318
TRK-PG07062656,SH-vGO-095279,Jordan-Carter Logistics,01/28/2025,01/27/2025,4,41.3,19028
TRK-uW74161117,SH-mmO-072509,Marshall Ltd Logistics,11/27/2025,,6,39.5,32015
TRK-za13302070,SH-lZj-302068,Kramer and Sons Logistics,04/14/2026,04/14/2026,4,18.2,13022
TRK-Ir72455627,SH-hnq-384528,"Harris, Adams and Martin Logistics",04/25/2024,04/27/2024,4,17.8,68919
TRK-PE69773847,SH-jyy-857523,Kramer and Sons Logistics,05/25/2025,05/28/2025,4,20.3,67798
TRK-DC90185131,SH-HAl-038211,Kramer and Sons Logistics,06/11/2024,06/12/2024,4,37.0,43407
TRK-AK23991582,SH-pdK-502551,Johnson-Griffin Logistics,04/21/2024,04/21/2024,4,2.7,59262
TRK-bn23465004,SH-lYY-996294,Woodard-Guzman Logistics,10/11/2025,10/10/2025,4,30.3,03030
TRK-at22764165,SH-Ebn-649770,Johnson-Griffin Logistics,08/03/2025,08/03/2025,4,34.3,33368
TRK-hf93243406,SH-qjh-155527,"Johnson, Davies and Cortez Logistics",01/09/2025,01/10/2025,4,2.4,24494
TRK-ez58652674,SH-Yth-195759,Kramer and Sons Logistics,01/30/2025,01/29/2025,4,20.9,95312
TRK-np65901611,SH-utU-454906,"Johnson, Davies and Cortez Logistics",10/03/2025,10/06/2025,4,37.5,40826
TRK-WI68569459,SH-PNG-829240,Johnson-Griffin Logistics,01/04/2026,01/04/2026,4,28.4,07884
TRK-JP61763264,SH-daC-661187,"Griffin, Brown and Lawrence Logistics",05/04/2025,05/05/2025,4,40.2,70064
TRK-dr33042515,SH-Jcj-890061,Marshall Ltd Logistics,10/25/2024,10/28/2024,4,2.7,63950
TRK-Ri08598801,SH-DZu-315567,"Harris, Adams and Martin Logistics",01/12/2026,01/11/2026,4,47.8,81392
TRK-wz81734100,SH-Urt-635924,Jordan-Carter Logistics,08/26/2024,08/26/2024,4,24.1,48664
TRK-Zo96827247,SH-DHG-507654,Kramer and Sons Logistics,03/29/2026,03/28/2026,4,11.4,16699
TRK-Zb42459830,SH-LDF-559398,Jordan-Carter Logistics,06/07/2025,,6,45.2,77505
TRK-PT27678146,SH-FVs-142580,Kramer and Sons Logistics,03/06/2026,03/09/2026,4,12.9,48173
TRK-rs62275912,SH-ZAa-120373,Jordan-Carter Logistics,07/26/2024,07/28/2024,4,17.1,31182
TRK-ts32315448,SH-iWN-452323,Woodard-Guzman Logistics,04/20/2024,,3,40.8,73075
TRK-FG26894048,SH-LnT-420417,Johnson-Griffin Logistics,07/05/2024,07/06/2024,4,2.5,10889
TRK-Zf27625271,SH-eSG-384307,Woodard-Guzman Logistics,06/02/2025,,6,19.2,11709
TRK-ZO69519884,SH-MdP-903514,Marshall Ltd Logistics,02/19/2025,02/21/2025,4,14.6,22009
TRK-ge40781804,SH-VcZ-313936,Johnson-Griffin Logistics,09/08/2024,,3,32.2,98102
TRK-kG20839402,SH-exR-720731,Jordan-Carter Logistics,12/30/2024,,5,9.7,82904
TRK-hp52566783,SH-BwI-676238,Marshall Ltd Logistics,10/23/2025,10/22/2025,4,0.5,13744
TRK-Lw64489083,SH-dmc-301618,Johnson-Griffin Logistics,07/13/2024,07/13/2024,4,26.9,96264
TRK-RB87735503,SH-znR-387942,Jordan-Carter Logistics,03/25/2026,03/30/2026,4,46.3,06528
TRK-fD44580474,SH-evW-054755,Johnson-Griffin Logistics,02/23/2026,02/28/2026,4,26.2,77424
TRK-ke15400829,SH-LeS-983229,Marshall Ltd Logistics,08/07/2025,,6,41.5,48905
TRK-XC45776846,SH-ZKf-128091,Johnson-Griffin Logistics,11/24/2025,,6,49.6,39880
TRK-jl20550988,SH-DPY-019827,Woodard-Guzman Logistics,03/14/2025,03/13/2025,4,6.7,04780
TRK-oe18608687,SH-OJC-956785,Woodard-Guzman Logistics,07/05/2024,07/08/2024,4,5.5,44849
TRK-aJ49593284,SH-TVV-612177,Marshall Ltd Logistics,12/03/2025,12/04/2025,4,32.1,77017
TRK-CA93940911,SH-Csn-441565,Woodard-Guzman Logistics,11/06/2024,11/06/2024,4,36.5,44026
TRK-Nm24516096,SH-Ien-759824,Jordan-Carter Logistics,03/02/2026,03/01/2026,4,26.5,31401
TRK-WL01621253,SH-NRx-818012,Kramer and Sons Logistics,07/22/2024,07/21/2024,4,37.4,31107
TRK-yA07345253,SH-kyq-445735,Marshall Ltd Logistics,12/20/2024,12/22/2024,4,15.5,19096
TRK-xy48050359,SH-gcq-714913,"Griffin, Brown and Lawrence Logistics",05/08/2024,05/08/2024,4,18.6,08071
TRK-Rb56353060,SH-wBq-527404,Johnson-Griffin Logistics,02/19/2025,,3,2.6,33957
TRK-PG10664950,SH-HlB-312903,"Harris, Adams and Martin Logistics",12/03/2024,12/04/2024,4,1.4,35188
TRK-fI91021765,SH-Liz-294729,Woodard-Guzman Logistics,12/01/2024,12/02/2024,4,17.4,04508
TRK-jO65949540,SH-nRM-009511,"Griffin, Brown and Lawrence Logistics",09/08/2024,09/08/2024,4,2.9,75595
TRK-Uk15753470,SH-gwJ-122276,Johnson-Griffin Logistics,01/05/2026,01/05/2026,4,1.1,83075
TRK-sF05497495,SH-phJ-187422,"Griffin, Brown and Lawrence Logistics",09/05/2025,09/07/2025,4,29.7,88975
TRK-KG67658053,SH-wFb-313297,"Johnson, Davies and Cortez Logistics",12/09/2024,12/08/2024,4,26.1,15028
TRK-jQ85574388,SH-rIx-097181,"Johnson, Davies and Cortez Logistics",09/07/2024,,5,40.2,94287
TRK-oV73442431,SH-JDm-627481,"Johnson, Davies and Cortez Logistics",11/23/2024,11/24/2024,4,45.5,80836
TRK-VK87198869,SH-skG-852976,Woodard-Guzman Logistics,07/04/2024,07/03/2024,4,39.0,72945
TRK-Zj07416752,SH-zeF-685192,"Griffin, Brown and Lawrence Logistics",10/19/2024,10/24/2024,4,39.9,50183
TRK-mW62675964,SH-STs-586927,Johnson-Griffin Logistics,09/02/2025,,6,17.4,39835
TRK-Yc99335402,SH-zhc-900391,Woodard-Guzman Logistics,08/08/2024,08/10/2024,4,17.6,67128
TRK-oH54646751,SH-sTF-117040,"Griffin, Brown and Lawrence Logistics",06/16/2024,06/17/2024,4,44.6,47191
TRK-ca34396049,SH-xih-737480,"Harris, Adams and Martin Logistics",08/03/2025,08/03/2025,4,45.2,99305
TRK-Xm79176734,SH-EXd-020739,Woodard-Guzman Logistics,03/12/2025,,6,25.1,44274
TRK-Hb29098145,SH-uGe-631629,"Griffin, Brown and Lawrence Logistics",07/09/2025,07/10/2025,4,44.8,62972
TRK-In86901635,SH-BFV-771967,"Johnson, Davies and Cortez Logistics",02/08/2026,02/09/2026,4,48.9,43069
TRK-Cz49374596,SH-JvJ-166064,Johnson-Griffin Logistics,03/05/2026,,3,47.2,63414
TRK-gw42554916,SH-svd-884442,"Johnson, Davies and Cortez Logistics",03/29/2026,,6,11.3,48138
TRK-gQ85827218,SH-oGB-988645,Woodard-Guzman Logistics,01/30/2026,02/02/2026,4,26.8,07778
TRK-xk17560992,SH-lFA-451265,Johnson-Griffin Logistics,05/28/2025,,3,23.2,89319
TRK-Tu50109051,SH-urf-731552,Kramer and Sons Logistics,02/20/2025,02/23/2025,4,22.4,04704
TRK-xY72720074,SH-yIg-832112,Kramer and Sons Logistics,08/26/2025,08/27/2025,4,36.2,03747
TRK-BU64542594,SH-uHR-850634,"Johnson, Davies and Cortez Logistics",05/13/2025,05/15/2025,4,41.2,48135
TRK-tz49866384,SH-xPy-977104,"Harris, Adams and Martin Logistics",12/25/2024,12/30/2024,4,16.7,78829
TRK-VS14012702,SH-tln-826342,"Griffin, Brown and Lawrence Logistics",04/14/2025,04/14/2025,4,28.4,96807
TRK-bb28267626,SH-viw-288700,Marshall Ltd Logistics,12/26/2024,,6,16.2,18370
TRK-tg29040222,SH-Izh-362725,Woodard-Guzman Logistics,06/13/2024,06/13/2024,4,29.8,77487
TRK-vr58664326,SH-qjA-408487,Kramer and Sons Logistics,06/19/2024,06/18/2024,4,5.1,28253
TRK-dF88603295,SH-iEx-471216,Johnson-Griffin Logistics,07/05/2024,07/08/2024,4,6.6,67526
TRK-jx36867307,SH-ghP-332006,"Harris, Adams and Martin Logistics",03/07/2025,03/06/2025,4,27.1,69581
TRK-ZF76309742,SH-NSQ-368952,Marshall Ltd Logistics,08/24/2025,08/29/2025,4,36.4,99746
TRK-cM35003425,SH-Owk-480233,Johnson-Griffin Logistics,11/16/2025,11/16/2025,4,20.1,74479
TRK-Zd18775122,SH-nQP-459638,Johnson-Griffin Logistics,12/29/2025,12/29/2025,4,33.2,00650
TRK-ZD03392401,SH-zVN-607491,Jordan-Carter Logistics,04/21/2025,04/24/2025,4,16.3,69271
TRK-Kk45385353,SH-BWS-556139,"Griffin, Brown and Lawrence Logistics",07/02/2024,07/05/2024,4,1.9,93209
TRK-Tx69285206,SH-lrY-475104,Jordan-Carter Logistics,05/25/2024,05/24/2024,4,32.1,86894
TRK-VU12140009,SH-Lnm-846589,Kramer and Sons Logistics,07/22/2024,07/25/2024,4,5.1,91869
TRK-oR73065102,SH-YTx-571768,Jordan-Carter Logistics,10/10/2024,10/10/2024,4,29.5,65438
TRK-Cw61908917,SH-VrV-499408,Woodard-Guzman Logistics,09/02/2024,09/03/2024,4,32.0,67926
TRK-Uf68693238,SH-bNi-279728,Kramer and Sons Logistics,03/04/2025,03/04/2025,4,6.0,17029
TRK-jE21018854,SH-Yyq-714004,Marshall Ltd Logistics,04/09/2025,04/08/2025,4,18.6,61582
TRK-gT96971642,SH-GHv-817361,Kramer and Sons Logistics,03/31/2025,04/05/2025,4,19.9,75641
TRK-cl16983240,SH-ysk-524521,Johnson-Griffin Logistics,03/09/2025,,6,49.0,52597
TRK-de81063441,SH-XRP-118082,"Griffin, Brown and Lawrence Logistics",07/26/2025,07/26/2025,4,38.0,18291
TRK-Fj11257878,SH-hZS-852112,Marshall Ltd Logistics,10/13/2024,10/15/2024,4,12.4,95235
TRK-Qn50261289,SH-gWV-463338,Jordan-Carter Logistics,01/08/2025,01/08/2025,4,24.5,91033
TRK-Hh49261013,SH-cgD-842769,Jordan-Carter Logistics,05/29/2025,05/28/2025,4,14.7,41625
TRK-lY48135077,SH-DdR-690533,Marshall Ltd Logistics,03/20/2025,,3,40.6,47507
TRK-If19824900,SH-ZYS-363998,Marshall Ltd Logistics,07/07/2024,07/07/2024,4,11.6,53784
TRK-lE89021720,SH-BlK-514364,"Harris, Adams and Martin Logistics",02/07/2025,02/10/2025,4,10.9,59495
TRK-BL16078791,SH-eLc-905452,Johnson-Griffin Logistics,01/12/2025,01/15/2025,4,32.2,52892
TRK-Ix47439582,SH-IYr-267125,"Griffin, Brown and Lawrence Logistics",11/03/2025,,5,45.2,42188
TRK-Ge17928700,SH-pvr-608307,"Griffin, Brown and Lawrence Logistics",11/25/2025,11/26/2025,4,18.6,51963
TRK-EI34797305,SH-OEY-079740,Woodard-Guzman Logistics,02/05/2025,,5,10.2,46948
TRK-ny60785157,SH-Sju-856449,Johnson-Griffin Logistics,12/02/2025,12/07/2025,4,21.1,22366
TRK-rQ28344348,SH-yKu-933488,Kramer and Sons Logistics,11/09/2025,11/11/2025,4,2.5,88872
TRK-HF51294769,SH-QNC-800220,Kramer and Sons Logistics,11/15/2024,11/15/2024,4,13.6,99554
TRK-pB12594370,SH-KAi-317595,Jordan-Carter Logistics,01/22/2025,01/23/2025,4,40.6,13268
TRK-OP52478268,SH-Qhj-742334,Marshall Ltd Logistics,08/23/2025,08/22/2025,4,21.4,01782
TRK-AT00988006,SH-Dvl-343703,"Griffin, Brown and Lawrence Logistics",05/11/2025,05/16/2025,4,0.6,45412
TRK-Lo19775565,SH-oMe-968575,Kramer and Sons Logistics,01/23/2025,01/23/2025,4,46.7,09466
TRK-pJ70032531,SH-JYM-913946,Woodard-Guzman Logistics,01/13/2025,01/14/2025,4,44.1,02376
TRK-YM90229903,SH-nNG-276616,"Griffin, Brown and Lawrence Logistics",09/29/2024,09/28/2024,4,7.0,47185
TRK-Vf33480785,SH-hlZ-117225,"Harris, Adams and Martin Logistics",11/07/2024,11/06/2024,4,31.2,15174
TRK-CH95451244,SH-tBO-481532,Kramer and Sons Logistics,12/06/2024,12/09/2024,4,15.7,88036
TRK-yz72799435,SH-aHv-639818,"Griffin, Brown and Lawrence Logistics",05/19/2024,05/24/2024,4,15.6,18898
TRK-Cm27008288,SH-TpN-206099,Jordan-Carter Logistics,12/14/2024,12/15/2024,4,28.9,69268
TRK-CM77245953,SH-VqK-600789,Marshall Ltd Logistics,11/16/2025,11/18/2025,4,31.2,02023
TRK-XN86105033,SH-Dln-350617,Marshall Ltd Logistics,10/23/2025,,5,25.9,17929
TRK-Vh53186012,SH-LAT-348657,"Johnson, Davies and Cortez Logistics",06/05/2024,,5,45.0,07597
TRK-iZ49860812,SH-agF-320224,"Griffin, Brown and Lawrence Logistics",07/03/2024,07/02/2024,4,36.3,39136
TRK-Ft78780902,SH-WSt-281595,Johnson-Griffin Logistics,09/26/2024,09/29/2024,4,4.0,11101
TRK-Wd35676399,SH-aSa-124674,"Griffin, Brown and Lawrence Logistics",09/08/2024,09/07/2024,4,25.1,65507
TRK-WW35685057,SH-gse-404378,"Harris, Adams and Martin Logistics",01/05/2026,01/05/2026,4,36.4,55949
TRK-iV30235349,SH-ASo-587360,"Griffin, Brown and Lawrence Logistics",07/11/2024,07/12/2024,4,21.7,31325
TRK-LV20059676,SH-Dlo-513005,Johnson-Griffin Logistics,10/23/2024,,6,15.6,90650
TRK-qP29158445,SH-koo-327918,"Harris, Adams and Martin Logistics",06/05/2025,,3,26.7,59399
TRK-zT91306530,SH-LAV-671629,"Johnson, Davies and Cortez Logistics",12/02/2025,12/03/2025,4,32.7,35301
TRK-vy31058906,SH-fss-817548,Woodard-Guzman Logistics,01/31/2026,01/30/2026,4,47.9,74167
TRK-TM95614038,SH-zdj-335215,Kramer and Sons Logistics,07/28/2025,07/28/2025,4,5.9,86424
TRK-Ln12860775,SH-EKi-247468,Jordan-Carter Logistics,09/20/2024,09/20/2024,4,2.1,65027
TRK-Bf80720673,SH-Ddn-185513,Johnson-Griffin Logistics,03/13/2026,,5,34.4,57000
TRK-oi81684035,SH-JFG-979780,"Johnson, Davies and Cortez Logistics",09/06/2025,09/06/2025,4,34.6,60347
TRK-Pr63970314,SH-BMo-679393,Kramer and Sons Logistics,03/04/2025,03/04/2025,4,42.5,17365
TRK-sa13039289,SH-idn-995720,Jordan-Carter Logistics,05/30/2025,05/31/2025,4,2.4,12995
TRK-Hs21681331,SH-AHO-048114,"Harris, Adams and Martin Logistics",08/13/2024,08/18/2024,4,46.8,26999
TRK-cG39058780,SH-HBm-893313,Marshall Ltd Logistics,06/17/2024,06/18/2024,4,38.4,49248
TRK-sB57652554,SH-VrM-492352,"Griffin, Brown and Lawrence Logistics",08/26/2025,08/27/2025,4,48.4,24418
TRK-FL63422403,SH-lZJ-104176,Johnson-Griffin Logistics,08/30/2024,,3,31.3,19139
TRK-nN75342451,SH-rcV-103016,Marshall Ltd Logistics,02/07/2026,02/06/2026,4,9.0,29917
TRK-wj28086726,SH-hHJ-397621,Johnson-Griffin Logistics,10/22/2024,10/24/2024,4,42.4,46085
TRK-da32385882,SH-fgt-904389,"Johnson, Davies and Cortez Logistics",04/29/2024,05/02/2024,4,4.8,53133
TRK-ZL07722330,SH-ayj-219912,"Griffin, Brown and Lawrence Logistics",07/30/2025,07/29/2025,4,17.5,64955
TRK-qo88627818,SH-eQA-441850,Woodard-Guzman Logistics,11/27/2025,11/27/2025,4,32.6,30888
TRK-YY16911383,SH-xFV-415099,Woodard-Guzman Logistics,11/04/2025,11/09/2025,4,21.6,09727
TRK-xx07554295,SH-qoe-568113,Marshall Ltd Logistics,12/03/2025,,3,39.4,61099
TRK-bi23992144,SH-oMi-293149,"Johnson, Davies and Cortez Logistics",12/18/2024,12/18/2024,4,33.3,07658
TRK-We07952886,SH-prT-223596,Jordan-Carter Logistics,04/28/2025,,6,35.2,38231
TRK-cu15264436,SH-WVo-624719,Jordan-Carter Logistics,10/30/2025,10/29/2025,4,42.5,08888
TRK-Fs14450942,SH-aIE-652773,"Harris, Adams and Martin Logistics",06/08/2025,06/07/2025,4,37.9,72391
TRK-nt09440259,SH-Wca-403648,Marshall Ltd Logistics,09/06/2025,09/07/2025,4,45.9,56899
TRK-kh07146670,SH-VOQ-254064,Jordan-Carter Logistics,01/12/2026,01/15/2026,4,11.1,64024
TRK-mM42504813,SH-EVF-765172,Kramer and Sons Logistics,01/09/2025,01/09/2025,4,22.7,34798
TRK-BK63530505,SH-VvB-912365,Jordan-Carter Logistics,09/26/2024,09/26/2024,4,33.1,54485
TRK-xf42514117,SH-eVx-149300,Johnson-Griffin Logistics,11/17/2024,11/17/2024,4,43.7,25952
TRK-pU25551807,SH-dLk-382403,Jordan-Carter Logistics,07/01/2025,07/01/2025,4,40.2,11253
TRK-ty71543090,SH-txy-834364,"Johnson, Davies and Cortez Logistics",07/18/2024,07/18/2024,4,17.1,15581
TRK-Ha18558728,SH-uJd-090669,Kramer and Sons Logistics,02/20/2025,02/23/2025,4,37.5,60500
TRK-eU75418700,SH-ttA-494066,Kramer and Sons Logistics,02/19/2026,02/18/2026,4,9.7,71153
TRK-Kb06526618,SH-jSo-157179,"Harris, Adams and Martin Logistics",12/17/2025,12/18/2025,4,40.9,16802
TRK-re66715561,SH-KQi-028834,"Johnson, Davies and Cortez Logistics",03/27/2026,03/27/2026,4,38.9,96454
TRK-fF64574257,SH-tPk-445507,"Johnson, Davies and Cortez Logistics",02/01/2026,02/02/2026,4,35.4,21021
TRK-qB61348964,SH-LRr-828037,Johnson-Griffin Logistics,12/08/2025,12/08/2025,4,10.3,10483
TRK-Wa39076433,SH-HKE-001056,"Harris, Adams and Martin Logistics",10/29/2024,10/28/2024,4,46.8,62726
TRK-nv13815672,SH-tti-036496,Kramer and Sons Logistics,03/26/2025,,5,32.2,85991
TRK-SZ61925129,SH-MYk-216968,Marshall Ltd Logistics,03/22/2026,03/21/2026,4,0.8,88879
TRK-Dy70672170,SH-GuN-797934,"Johnson, Davies and Cortez Logistics",02/22/2025,02/23/2025,4,40.0,88926
TRK-vx37317666,SH-Ufu-357223,Marshall Ltd Logistics,02/22/2025,02/23/2025,4,35.7,23442
TRK-gB08832336,SH-Jeu-605794,"Griffin, Brown and Lawrence Logistics",07/12/2024,07/14/2024,4,5.7,86071
TRK-Au45805992,SH-ttD-810015,"Johnson, Davies and Cortez Logistics",03/12/2025,03/15/2025,4,46.7,25440
TRK-LK05362321,SH-rGc-573798,Woodard-Guzman Logistics,08/13/2024,08/13/2024,4,42.8,08060
TRK-Eu34044914,SH-PWd-203287,Woodard-Guzman Logistics,09/14/2025,09/16/2025,4,26.9,37143
TRK-lB14064026,SH-UWp-896178,Jordan-Carter Logistics,02/23/2025,02/25/2025,4,40.8,44018
TRK-Zt66030750,SH-UxC-250915,Jordan-Carter Logistics,11/19/2025,11/24/2025,4,10.1,73108
TRK-iz80043105,SH-cfD-222326,Woodard-Guzman Logistics,09/21/2024,09/22/2024,4,17.3,73916
TRK-ge70691418,SH-Xnk-426988,"Harris, Adams and Martin Logistics",01/27/2026,01/27/2026,4,27.1,24739
TRK-sA19081253,SH-ntJ-991242,Kramer and Sons Logistics,05/25/2024,05/25/2024,4,32.8,80748
TRK-yM48580713,SH-Xvz-906184,Johnson-Griffin Logistics,08/21/2024,08/20/2024,4,16.4,15083
TRK-Dk53868728,SH-mbi-727857,"Harris, Adams and Martin Logistics",08/30/2025,,3,14.8,10193
TRK-EG15673957,SH-SCf-394847,"Harris, Adams and Martin Logistics",09/13/2025,09/13/2025,4,39.1,14854
TRK-vY22312582,SH-jhp-733909,Woodard-Guzman Logistics,10/26/2024,10/27/2024,4,41.8,42917
TRK-Oq68953481,SH-qaZ-018327,"Johnson, Davies and Cortez Logistics",10/14/2025,10/14/2025,4,43.4,11088
TRK-rk72203564,SH-pqf-169474,Marshall Ltd Logistics,08/21/2024,,6,17.4,97974
TRK-Zx49738631,SH-xdj-157651,Johnson-Griffin Logistics,05/06/2025,05/07/2025,4,12.8,14555
TRK-JI01493500,SH-fKt-645982,Marshall Ltd Logistics,06/28/2024,07/01/2024,4,29.3,99524
TRK-mh92578506,SH-fJP-176386,Marshall Ltd Logistics,07/05/2024,07/04/2024,4,20.5,44659
TRK-mB36030873,SH-mjw-854030,"Griffin, Brown and Lawrence Logistics",06/22/2025,06/23/2025,4,9.7,30550
TRK-zw35081469,SH-MCl-559953,Kramer and Sons Logistics,09/14/2024,09/14/2024,4,47.9,42563
TRK-pi40814663,SH-iaM-560064,Kramer and Sons Logistics,04/22/2024,04/25/2024,4,9.8,14622
TRK-IV70131927,SH-ADZ-259739,Johnson-Griffin Logistics,08/09/2024,08/08/2024,4,13.8,05540
TRK-FB50885893,SH-ToO-106011,"Johnson, Davies and Cortez Logistics",05/16/2024,05/19/2024,4,35.6,46085
TRK-NP67107113,SH-wTt-322323,"Griffin, Brown and Lawrence Logistics",11/24/2025,11/25/2025,4,40.6,29751
TRK-PM45174793,SH-zcY-745365,Marshall Ltd Logistics,09/17/2024,09/17/2024,4,40.2,94083
TRK-Ze89187670,SH-oGk-741216,Kramer and Sons Logistics,07/11/2024,07/11/2024,4,7.9,05597
TRK-Xr62727643,SH-jrS-622397,"Griffin, Brown and Lawrence Logistics",06/16/2025,06/17/2025,4,10.7,66952
TRK-xw93632314,SH-LyS-439609,"Harris, Adams and Martin Logistics",03/02/2026,03/02/2026,4,13.1,24154
TRK-CV28603859,SH-wgw-793910,Kramer and Sons Logistics,05/20/2024,05/23/2024,4,9.7,34585
TRK-bb96242854,SH-Wxm-710816,"Griffin, Brown and Lawrence Logistics",07/20/2025,07/20/2025,4,40.4,51878
TRK-oQ86618486,SH-PmO-598515,"Griffin, Brown and Lawrence Logistics",08/28/2025,08/28/2025,4,31.0,34532
TRK-Wr93895852,SH-prj-092835,Jordan-Carter Logistics,01/01/2026,01/01/2026,4,49.6,65365
TRK-NW83918813,SH-TUR-950152,Woodard-Guzman Logistics,08/08/2025,08/08/2025,4,23.4,21875
TRK-yn79197074,SH-CQD-648615,"Harris, Adams and Martin Logistics",09/30/2025,09/30/2025,4,25.6,19242
